MID,DISCIPLINE,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IRS990_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8401201191,HSC,650673854, ,A82, , ,JESSIE PORTERS HERITAGE HOUSE & ROBERT FROST COTTAGE,JESSIE PORTERS HERITAGE HOUSE & ROBERT FROST COTTAGE, ,JESSIE PORTERS HERITAGE HOUSE & ROBERT FROST COTTAGE INC,1541 5TH ST,KEY WEST,FL,33040-5105,33040, , , , , , , , , , , , , , , , , , , , , ,-81.77569,24.55648,3,5,3,12,087,1541 5TH ST,KEY WEST,FL,33040-5105,33040,0,1,0,0,0,0,0,0, 
8401201198,HSC,650737822, , , , ,GLADES COUNTY HISTORICAL SOCIETY,GLADES COUNTY HISTORICAL SOCIETY INC, , ,PO BOX 806,MOORE HAVEN,FL,33471,33471, , , , , , ,HTTP://GLADESCOUNTYHS.ORG/, , , , , , , , , , , , , , ,-81.14752,26.86549,3,5,4,12,043,PO BOX 806,MOORE HAVEN,FL,33471,33471,0,1,0,0,0,0,0,0, 
8401201202,HSC,650773727, ,A80, , ,PORT ST LUCIE HISTORICAL SOCIETY,THE PORT ST LUCIE HISTORICAL SOCIETY INC, , ,PO BOX 7146,PORT ST LUCIE,FL,34952-4686,34952, , , , , , , ,THE PORT ST LUCIE HISTORICAL SOCIETY INC,201312,1,5046,4969,PO BOX 7146,PORT ST LUCI,FL,34985-7146,200706, , , , ,-80.34956,27.29509,3,5,1,12,111,PO BOX 7146,PORT ST LUCI,FL,34985-7146,34985,1,1,0,0,0,0,0,0, 
8401201203,HSC,650785936, , , , ,STAN COOPER HISTORICAL MUSEUM,STAN COOPER HISTORICAL MUSEUM INC, , ,3036 ALLAMANDA ST,COCONUT GROVE,FL,33133,33133,3036 ALLAMANDA ST,MIAMI,FL,33133,33133, , , , , , , , , , , , , , , , ,-80.24281,25.73381,3,5,1,12,086,3036 ALLAMANDA ST,MIAMI,FL,33133,33133,0,1,0,0,0,0,0,0, 
8401201204,HSC,650790101, ,P84, ,624120,PRESIDIO POLITICO HISTORICO CUBANO,PRESIDIO POLITICO HISTORICO, , ,1140 SW 13TH AVE,MIAMI,FL,33135,33135, , , , , ,3058583789, ,PRESIDIO POLITICO HISTORICO,201409,0,0,0,1140 SW 13TH AVE,MIAMI,FL,33135-5426,199909, , , , ,-80.2167,25.76242,3,5,1,12,086,1140 SW 13TH AVE,MIAMI,FL,33135-5426,33135,1,1,0,0,0,0,0,0, 
8401201210,HSC,650850149, ,A80, , ,ORGANIZACION CULTURAL CHILEWA OF PALM BEACH,ORGANIZACION CULTURAL CHILEWA OF PALM BEACH INC, , ,PO BOX 19113,WEST PALM BCH,FL,33416-9113,33416, , , , , , , , , , , , , , , , , , , , , ,-80.09066,26.66419,3,5,2,12,099,PO BOX 19113,WEST PALM BCH,FL,33416-9113,33416,0,1,0,0,0,0,0,0, 
8401201217,HSC,650917275, ,A80, , ,SAMPLE MCDOUGALD HOUSE PRESERVATION SOCIETY,SAMPLE MCDOUGALD HOUSE PRESERVATION SOCIETY INC, , ,PO BOX 1599,POMPANO BEACH,FL,33061-1599,33061,450 NE 10TH STREET,POMPANO BEACH,FL,33061-1599,33061,9542928040,HTTP://WWW.SAMPLEMCDOUGALDHOUSE.COM/,SAMPLE MCDOUGALD HOUSE PRESERVATION SOCIETY INC,201207,4,276500,254780,PO BOX 1599,POMPANO BEAC,FL,33061-1599,199910, , , , ,-80.1193,26.24059,3,5,1,12,011,450 NE 10TH STREET,POMPANO BEACH,FL,33061-1599,33061,1,1,0,0,0,0,0,0, 
8401201221,HSC,650962691, ,A80, , ,ESTERO HISTORICAL SOCIETY,ESTERO HISTORICAL SOCIETY INC, , ,PO BOX 1314,ESTERO,FL,33929-1314,33929,161 BAY ROAD,FORT MYERS BEACH,FL,33929-1314,33929,2394630435,HTTP://WWW.ESTEROISLANDHISTORICSOCIETY.ORG/,ESTERO HISTORICAL SOCIETY INC,201412,3,92681,81320,PO BOX 1314,ESTERO,FL,33929-1314,200102, , , , ,-81.93906,26.44796,3,5,2,12,071,161 BAY ROAD,FORT MYERS BEACH,FL,33929-1314,33929,1,1,0,0,0,0,0,0, 
8401201223,HSC,651002809, ,A80, , ,LAKE PARK HISTORICAL SOCIETY,LAKE PARK HISTORICAL SOCIETY, , ,3661 BAHAMA ROAD,PALM BEACH GARDENS,FL,33410-2368,33410, , , , , , , ,LAKE PARK HISTORICAL SOCIETY,201312,0,0,0,3661 BAHAMA RD,PALM BCH GDN,FL,33410-2368,200203, , , , ,-80.09091,26.85406,3,5,2,12,099,3661 BAHAMA RD,PALM BCH GDN,FL,33410-2368,33410,1,1,0,0,0,0,0,0, 
8401201227,HSC,651037158, ,A80, ,712110,FLORIDA KEYS HISTORY AND DIVING MUSEUM,FLORIDA KEYS HISTORY AND DIVING MUSEUM INC, , ,82990 OVERSEAS HWY,ISLAMORADA,FL,33036-3600,33036, , , , , ,3056649737,HTTP://WWW.DIVINGMUSEUM.ORG,FLORIDA KEYS HISTORY AND DIVING MUSEUM INC,201309,5,639761,383982,82990 OVERSEAS HWY,ISLAMORADA,FL,33036-3600,200010, , , , ,-80.62181,24.9327,3,5,3,12,087,82990 OVERSEAS HWY,ISLAMORADA,FL,33036-3600,33036,1,1,1,0,1,0,0,0, 
8401201232,HSC,651063490, ,A80, , ,LAKE MARY HISTORICAL SOCIETY,LAKE MARY HISTORICAL SOCIETY INC, , ,142 W LAKEVIEW AVE SUITE 1030 PMB61,LAKE MARY,FL,32746-2903,32746,158 NORTH COUNTRY CLUB ROAD,LAKE MARY,FL,32746-2903,32746,4075851481, ,LAKE MARY HISTORICAL SOCIETY INC,201112,0,0,0,142 W LAKEVIEW AVE STE 1,LAKE MARY,FL,32746-2903,200109, , , , ,-81.32215,28.75731,3,5,2,12,117,158 NORTH COUNTRY CLUB ROAD,LAKE MARY,FL,32746-2903,32746,1,1,0,0,0,0,0,0, 
8401201240,HSC,651253700, ,A80, ,712110,COTTON CLUB MUSEUM AND CULTURAL CENTER,COTTON CLUB MUSEUM AND CULTURAL CENTER INC, , ,POST OFFICE BOX 5534,GAINESVILLE,FL,32627-5534,32627, , , , , ,3523769956, ,COTTON CLUB MUSEUM AND CULTURAL CENTER INC,201312,0,0,0,PO BOX 5534,GAINESVILLE,FL,32627-5534,200703, , , , ,-82.32441,29.66477,3,5,1,12,001,PO BOX 5534,GAINESVILLE,FL,32627-5534,32627,1,1,0,0,0,0,0,0, 
8401201245,HSC,710889882, ,A80, ,813410,USS ALAMO,USS ALAMO ASSOC, , ,5670 WEST SHORE DRIVE,PENSACOLA,FL,32526-1531,32526, , , , , , , ,USS ALAMO ASSOC,201412,0,0,0,5670 W SHORE DR,PENSACOLA,FL,32526-1531,200208, , , , ,-87.27424,30.46354,3,5,2,12,033,5670 W SHORE DR,PENSACOLA,FL,32526-1531,32526,1,1,0,0,0,0,0,0, 
8401201256,HSC,770478402, ,A82, , ,CHRISTIAN HISTORICAL PRESERVATION SOCIETY,CHRISTIAN HISTORICAL PRESERVATION SOCIETY INC, , ,PO BOX 2989,SARASOTA,FL,34230,34230, , , , , , , , , , , , , , , , , , , , , ,-82.53742,27.33503,3,5,1,12,115,PO BOX 2989,SARASOTA,FL,34230,34230,0,1,0,0,0,0,0,0, 
8401201262,HSC,800388228, ,A80, ,712120,LOXAHATCHEE BATTLEFIELD PRESERVATIONISTS,LOXAHATCHEE BATTLEFIELD PRESERVATIONISTS INC, , ,1003 SW 25TH PLACE,BOYNTON BEACH,FL,33436-2636,33436,9060 WEST INDIANTOWN ROAD,JUNIPER,FL,33436-2636,33436, ,HTTP://WWW.LOXAHATCHEEBATTLEFIELD.COM/,LOXAHATCHEE BATTLEFIELD PRESERVATIONISTS INC,201412,0,0,0,1003 SW 25TH PL,BOYNTON BEAC,FL,33426-7426,201401, , , , ,-80.10774,26.5298,3,5,2,12, ,9060 WEST INDIANTOWN ROAD,JUNIPER,FL,33436-2636,33436,1,1,0,0,0,0,0,0, 
8401201263,HSC,800419976, ,A82, ,710000,OLD SEMINOLE HEIGHTS PRESERVATION CONSORTIUM,OLD SEMINOLE HEIGHTS PRESERVATION CONSORTIUM INC, , ,PO BOX 360014,TAMPA,FL,33673-0014,33673, , , , , , , ,OLD SEMINOLE HEIGHTS PRESERVATION CONSORTIUM INC,201312,0,0,0,PO BOX 360014,TAMPA,FL,33673-0014,201002, , , , ,-82.45139,28.00845,3,5,1,12,057,PO BOX 360014,TAMPA,FL,33673-0014,33673,1,1,0,0,0,0,0,0, 
8401201265,HSC,800494229, ,A80, ,712120,HISTORIC MARKERS,HISTORIC MARKERS INC, , ,1310 PETRONIA STREET,KEY WEST,FL,33040-7235,33040, , , , , , , ,HISTORIC MARKERS INC,201312,3,97469,97469,1310 PETRONIA ST,KEY WEST,FL,33040-7235,201006, , , , ,-81.79097,24.55875,3,5,3,12,087,1310 PETRONIA ST,KEY WEST,FL,33040-7235,33040,1,1,0,0,0,0,0,0, 
8401201266,HSC,800564860, ,A80, ,712120,KITTINGER F-4 PARK,KITTINGER F 4 PARK INC, , ,200 NORTH THORNTON AVENUE,ORLANDO,FL,32801-2164,32801, , , , , , , ,KITTINGER F 4 PARK INC,201312,3,65973,65973,200 N THORNTON AVE,ORLANDO,FL,32801-2164,201111, , , , ,-81.36492,28.54513,3,5,1,12,095,200 N THORNTON AVE,ORLANDO,FL,32801-2164,32801,1,1,0,0,0,0,0,0, 
8401201267,HSC,800686170, ,A54,078495853,813410,GOLDSBORO WEST SIDE COMMUNITY HISTORICAL ASSOCIATION,GOLDSBORO WEST SIDE COMMUNITY HISTORICAL ASSOCIATION, , ,1211 WEST 13TH ST,SANFORD,FL,32771,32771, , , , , , , ,GOLDSBORO WEST SIDE COMMUNITY HISTORICAL ASSOCIATION, ,0, , ,1211 W HISTORIC BLVD,SANFORD,FL,32771-0000,201412, , , , ,-81.29593,28.80317,3,5,1,12, ,1211 W HISTORIC BLVD,SANFORD,FL,32771-0000,32771,1,1,0,0,0,0,0,0, 
8401201274,HSC,861097157, ,A80, ,712120,WEST NASSAU GENEALOGICAL SOCIETY,WEST NASSAU GENEALOGICAL SOCIETY INC, , ,54123 LISA DRIVE,CALLAHAN,FL,32011-5989,32011,45383 DIXIE AVENUE,CALLAHAN,FL,32011-5989,32011,9048793406,HTTP://WWW.WNHSFL.ORG/,WEST NASSAU GENEALOGICAL SOCIETY INC,201312,0,0,0,54123 LISA DR,CALLAHAN,FL,32011-5989,201109, , , , ,-81.83303,30.56457,3,5,3,12,089,45383 DIXIE AVENUE,CALLAHAN,FL,32011-5989,32011,1,1,0,0,0,0,0,0, 
8401201277,HSC,870792217, ,A80, , ,GREEN ACRES HISTORICAL SOCIETY,GREEN ACRES HISTORICAL SOCIETY INC, , ,301 SWAIN BLVD,GREENACRES,FL,33463-3341,33463,3560 LAZY PINE WAY B-2,GREENACRES,FL,33463-3341,33463,5619662631, , , , , , , , , , , , , , , ,-80.13674,26.62575,3,5,2,12,099,3560 LAZY PINE WAY B-2,GREENACRES,FL,33463-3341,33463,0,1,0,0,1,0,0,0, 
8401201278,HSC,900418109, ,A80, , ,EAST LAKE HISTORICAL SOCIETY,EAST LAKE HISTORICAL SOCIETY INC, , ,PO BOX 685,SORRENTO,FL,32776-0685,32776, , , , , , ,HTTP://ELHS.SYNTHASITE.COM/,EAST LAKE HISTORICAL SOCIETY INC,201408,0,0,0,PO BOX 685,SORRENTO,FL,32776-0685,201012, , , , ,-81.53824,28.8098,3,5,2,12,069,PO BOX 685,SORRENTO,FL,32776-0685,32776,1,1,0,0,0,0,0,0, 
8401201279,HSC,901011387, ,A80, ,712120,HISTORIC COLONY HOUSE,HISTORIC COLONY HOUSE INC, , ,2300 NO SCENIC HWY,LAKE WALES,FL,33898,33898, , , , , , , ,HISTORIC COLONY HOUSE INC,201409,0,0,0,2300 N SCENIC HWY,LAKE WALES,FL,33898-6626,201408, , , , ,-81.59904,27.93579,3,5,4,12,105,2300 N SCENIC HWY,LAKE WALES,FL,33898-6626,33898,1,1,0,0,0,0,0,0, 
8401201308,HSC,261734113, ,N12, ,813219,DE SOTO NATIONAL MEMORIAL,FRIENDS OF DESOTO NATIONAL MEMORIAL INC, , ,P O BOX 15390,BRADENTON,FL,34280,34280, , , , , ,9417920458, ,FRIENDS OF DESOTO NATIONAL MEMORIAL INC,201412,0,0,0,PO BOX 14422,BRADENTON,FL,34280-4422,201005, , , , ,-82.63652,27.49963,3,5,2,12,081,PO BOX 14422,BRADENTON,FL,34280-4422,34280,1,0,0,0,0,0,0,1,NPS
8401201309,HSC, , , , , ,GULF ISLANDS NATIONAL SEASHORE,GULF ISLANDS NATIONAL SEASHORE, , ,1801 GULF BREEZE PARKWAY,GULF BREEZE,FL,32563,32563, , , , , ,8509342633, , , , , , , , , , , , , , , ,-87.13367,30.3644,3,5,4,12,113,1801 GULF BREEZE PARKWAY,GULF BREEZE,FL,32563,32563,0,0,0,0,0,0,0,1,NPS
8401201310,HSC, , , , , ,BISCAYNE NATIONAL PARK,BISCAYNE NATIONAL PARK, , ,9700 SW 328TH ST,HOMESTEAD,FL,33033,33033, , , , , ,3052301144, , , , , , , , , , , , , , , ,-80.33641,25.46319,3,5,4,12,086,9700 SW 328TH ST,HOMESTEAD,FL,33033,33033,0,0,0,0,0,0,0,1,NPS
8401201311,HSC, , , , , ,DRY TORTUGAS NATIONAL PARK,DRY TORTUGAS NATIONAL PARK, , ,40001 STATE ROAD 9336,HOMESTEAD,FL,33034,33034, , , , , ,3052427826, , , , , , , , , , , , , , , ,-80.74628,25.26809,3,5,4,12,086,40001 STATE ROAD 9336,HOMESTEAD,FL,33034,33034,0,0,0,0,0,0,0,1,NPS
8401201312,HSC, , , , , ,EVERGLADES NATIONAL PARK,EVERGLADES NATIONAL PARK, , ,40001 STATE ROAD 9336,HOMESTEAD,FL,33034,33034, , , , , ,3052427826, , , , , , , , , , , , , , , ,-80.74628,25.26809,3,5,4,12,086,40001 STATE ROAD 9336,HOMESTEAD,FL,33034,33034,0,0,0,0,0,0,0,1,NPS
8401201313,HSC, , , , , ,TIMUCUAN ECOLOGICAL & HISTORIC PRESERVE,TIMUCUAN ECOLOGICAL & HISTORIC PRESERVE, , ,13165 MT PLEASANT ROAD,JACKSONVILLE,FL,32225,32225, , , , , ,9042217567, , , , , , , , , , , , , , , ,-81.48736,30.37294,3,5,4,12,031,13165 MT PLEASANT ROAD,JACKSONVILLE,FL,32225,32225,0,0,0,0,0,0,0,1,NPS
8401201314,HSC, , , , , ,BIG CYPRESS NATIONAL PRESERVE,BIG CYPRESS NATIONAL PRESERVE, , ,33100 TAMIAMI TRAIL,OCHOPEE,FL,34141,34141, , , , , ,2396951105, , , , , , , , , , , , , , , ,-81.19951,25.89257,3,5,4,12,021,33100 TAMIAMI TRAIL,OCHOPEE,FL,34141,34141,0,0,0,0,0,0,0,1,NPS
8401201315,HSC,161671051, , , , ,CASTILLO DE SAN MARCOS NATIONAL MONUMENT,CASTILLO DE SAN MARCOS NATIONAL MONUMENT, , ,1 SOUTH CASTILLO DRIVE,ST AUGUSTINE,FL,32084,32084, , , , , ,9048296506, , , , , , , , , , , , , , , ,-81.31151,29.89778,3,5,2,12,109,1 SOUTH CASTILLO DRIVE,ST AUGUSTINE,FL,32084,32084,0,0,0,0,0,0,0,1,NPS
8401201316,HSC, , , , , ,FORT MATANZAS NATIONAL MONUMENT,FORT MATANZAS NATIONAL MONUMENT, , ,8635 A1A SOUTH,ST AUGUSTINE,FL,32086,32086, , , , , ,9044710116, , , , , , , , , , , , , , , ,-81.23784,29.71674,3,5,2,12,109,8635 A1A SOUTH,ST AUGUSTINE,FL,32086,32086,0,0,0,0,0,0,0,1,NPS
8401201317,HSC, , , , , ,SOUTHEAST ARCHEOLOGICAL CENTER,SOUTHEAST ARCHEOLOGICAL CENTER, , ,2035 E PAUL DIRAC DR,TALLAHASSEE,FL,32310,32310, , , , , ,8505803011, , , , , , , , , , , , , , , ,-84.32205,30.42246,3,5,1,12,073,2035 E PAUL DIRAC DR,TALLAHASSEE,FL,32310,32310,0,0,0,0,0,0,0,1,NPS
8401201318,HSC, , , , , ,CANAVERAL NATIONAL SEASHORE,CANAVERAL NATIONAL SEASHORE, , ,212 S WASHINGTON AVENUE,TITUSVILLE,FL,32796,32796, , , , , ,3212671110, , , , , , , , , , , , , , , ,-80.80779,28.61294,3,5,1,12,009,212 S WASHINGTON AVENUE,TITUSVILLE,FL,32796,32796,0,0,0,0,0,0,0,1,NPS
8401300006,HSC,580966186, ,A82, ,712110,WREN'S NEST HOUSE MUSEUM,JOEL CHANDLER HARRIS ASSOCIATION, , ,1050 RALPH DAVID ABERNATHY BLVD SW,ATLANTA,GA,30310,30310, , , , , ,4047537735, ,JOEL CHANDLER HARRIS ASSOCIATION,201312,4,211341,205858,1050 RALPH DAVID ABERNAT,ATLANTA,GA,30310-1812,196111, , , , ,-84.42282,33.73821,3,5,1,13,121,1050 RALPH DAVID ABERNAT,ATLANTA,GA,30310-1812,30310,1,0,0,0,1,0,0,0, 
8401300009,HSC, , , , , ,WOODROW WILSON HOUSE,WOODROW WILSON HOUSE, , ,419 7TH ST,AUGUSTA,GA,30901,30901, , , , , ,7067229828, , , , , , , , , , , , , , , ,-81.96447,33.47255,3,5,1,13,245,419 7TH ST,AUGUSTA,GA,30901,30901,0,0,0,0,1,0,0,0, 
8401300010,HSC, , , , , ,WESTVILLE VILLAGE,WESTVILLE VILLAGE, , ,1850 DR MARTIN LUTHER KING BLV,LUMPKIN,GA,31815,31815, , , , , ,2298386310,HTTP://WWW.WESTVILLE.ORG, , , , , , , , , , , , , , ,-84.80204,32.04278,3,5,4,13, ,1850 DR MARTIN LUTHER KING BLV,LUMPKIN,GA,31815,31815,0,0,0,0,1,0,0,0, 
8401300011,HSC,586034319, , , ,813110,WORMSLOE PLANTATION,WORMSLOE FOUNDATION INC ISLE OF HOPE, , ,7601 SKIDAWAY RD,SAVANNAH,GA,31406,31406, , , , , ,9123533023,HTTP://GASTATEPARKS.ORG/WORMSLOE,WORMSLOE FOUNDATION INC ISLE OF HOPE,201312,5,880282, ,22 W BRYAN ST PMB 300,SAVANNAH,GA,31401-2604,195912, , , , ,-81.09216,32.08052,3,5,1,13,051,22 W BRYAN ST PMB 300,SAVANNAH,GA,31401-2604,31401,1,0,0,0,1,0,0,0, 
8401300019,HSC, , , , , ,STATELY OAKS PLANTATION,STATELY OAKS PLANTATION, , ,100 CARRIAGE LN,JONESBORO,GA,30236,30236, , , , , ,7704730197, , , , , , , , , , , , , , , ,-84.34278,33.50617,3,5,2,13,063,100 CARRIAGE LN,JONESBORO,GA,30236,30236,0,0,0,0,1,0,0,0, 
8401300022,HSC, , , , , ,STEWART COUNTY HISTORICAL SOCIETY,STEWART COUNTY HISTORICAL SOCIETY, , ,PO BOX 818,LUMPKIN,GA,31815,31815, , , , , ,9128384945, , , , , , , , , , , , , , , ,-84.78871,32.06443,3,5,4,13,259,PO BOX 818,LUMPKIN,GA,31815,31815,0,0,1,0,0,0,0,0, 
8401300029,HSC,542078232, ,A80,361421787,712120,ORANGE HALL,ORANGE HALL FOUNDATION INC, , ,311 OSBORNE ST,ST MARYS,GA,31558,31558, , , , , ,9125763644,HTTP://WWW.ORANGEHALL.ORG/,ORANGE HALL FOUNDATION INC,201212,0,0,0,PO BOX 5670,SAINT MARYS,GA,31558-5670,200305, , , , ,-81.59404,30.7697,3,5,3,13,039,PO BOX 5670,SAINT MARYS,GA,31558-5670,31558,1,0,1,0,0,0,0,0, 
8401300032,HSC, , , , , ,PEBBLE HILL PLANTATION,PEBBLE HILL PLANTATION, , ,1251 US HIGHWAY 319 S,THOMASVILLE,GA,31792,31792, , , , , ,2292262344,HTTP://WWW.PEBBLEHILL.COM, , , , , , , , , , , , , , ,-83.96228,30.85004,3,5,3,13,131,1251 US HIGHWAY 319 S,THOMASVILLE,GA,31792,31792,0,0,0,0,1,0,0,0, 
8401300039,HSC, , , , , ,RICHMOND HILL HISTORICAL,RICHMOND HILL HISTORICAL, , ,11460 FORD AVE,RICHMOND HILL,GA,31324,31324, , , , , ,9127563697,HTTP://WWW.RICHMONDHILLHISTORICALSOCIETY.COM, , , , , , , , , , , , , , ,-81.29782,31.92597,3,5,2,13,029,11460 FORD AVE,RICHMOND HILL,GA,31324,31324,0,0,0,0,1,0,0,0, 
8401300043,HSC,580610074, ,A51,830679643,712110,OWENS-THOMAS HOUSE,TELFAIR MUSEUM OF ART INC,OWENS-THOMAS HOUSE,TELFAIR MUSEUM OF ART INC,124 ABERCORN ST,SAVANNAH,GA,31401,31412,124 ABERCORN ST,SAVANNAH,GA,31401,31401,9127908889,HTTP://WWW.TELFAIR.ORG/VISIT/OWENS-THOMAS/,TELFAIR MUSEUM OF ART INC,201312,8,11114514,6831609,121 BARNARD ST,SAVANNAH,GA,31401-3612,197309, , , , ,-81.08952,32.07738,3,5,1,13,051,124 ABERCORN ST,SAVANNAH,GA,31401,31401,1,0,1,0,0,0,0,0, 
8401300051,HSC, , , , , ,MARSH HOUSE OF LAFAYETTE,MARSH HOUSE OF LAFAYETTE, , ,308 N MAIN ST,LA FAYETTE,GA,30728,30728, , , , , ,7066385343,HTTP://WWW.MARSHHOUSEOFLAFAYETTE.COM, , , , , , , , , , , , , , ,-85.28138,34.70847,3,5,3,13,295,308 N MAIN ST,LA FAYETTE,GA,30728,30728,0,0,0,0,1,0,0,0, 
8401300053,HSC, , , , , ,MERCER-WILLIAMS HOUSE,MERCER-WILLIAMS HOUSE, , ,430 WHITAKER ST,SAVANNAH,GA,31401,31401,429 BULL STREET,SAVANNAH,GA,31401,31401,9122366352,HTTP://WWW.MERCERHOUSE.COM, , , , , , , , , , , , , , ,-81.09523,32.07163,3,5,1,13,051,429 BULL STREET,SAVANNAH,GA,31401,31401,0,0,0,0,1,0,0,0, 
8401300055,HSC,581275182, ,A82,966799678, ,MONROE COUNTY HISTORICAL SOCIETY,MONROE COUNTY HISTORICAL SOCIETY INC, ,MONROE COUNTY MUSEUM-GENEOLOGY,PO BOX 401,FORSYTH,GA,31029,31029,126 E JOHNSTON ST,FORSYTH,GA,31029,31029,4789945070, ,MONROE COUNTY HISTORICAL SOCIETY INC,201406,0,0,0,PO BOX 401,FORSYTH,GA,31029-0401,198207, , , , ,-83.93683,33.03502,3,5,3,13,207,126 E JOHNSTON ST,FORSYTH,GA,31029,31029,1,0,1,0,0,0,0,0, 
8401300061,HSC,581468825, ,A80, , ,LOWNDES COUNTY HISTORICAL SOCIETY AND MUSEUM,LOWNDES COUNTY HISTORICAL SOCIETY, , ,305 W CENTRAL AVE,VALDOSTA,GA,31601,31601, , , , , ,2292474780, ,LOWNDES COUNTY HISTORICAL SOCIETY,201312,4,140971,140971,PO BOX 56,VALDOSTA,GA,31603-0056,199203, , , , ,-83.28069,30.83416,3,5,1,13,185,PO BOX 56,VALDOSTA,GA,31603-0056,31603,1,0,0,0,1,0,0,0, 
8401300065,HSC, , , , , ,JARRELL PLANTATION HISTORIC SITE,JARRELL PLANTATION HISTORIC SITE, , ,RTE 2,JULIETTE,GA,31046-9801,31046,711 JARRELL PLANTATION ROAD,JULIETTE,GA,31046-9801,31046,4789865172,HTTP://GASTATEPARKS.ORG/JARRELLPLANTATION, , , , , , , , , , , , , , ,-83.72583,33.06217,3,5,4,13,169,711 JARRELL PLANTATION ROAD,JULIETTE,GA,31046-9801,31046,0,0,1,0,0,0,0,0, 
8401300068,HSC,582138018, ,A80, ,712120,LONGSTREET SOCIETY,LONGSTREET SOCIETY INC, , ,827 MAPLE ST,GAINESVILLE,GA,30501,30501, , , , , ,7705399005,HTTP://WWW.LONGSTREETSOCIETY.ORG,LONGSTREET SOCIETY INC,201412,3,38730,38730,PO BOX 191,GAINESVILLE,GA,30503-0191,199511, , , , ,-83.82493,34.30401,3,5,1,13,139,PO BOX 191,GAINESVILLE,GA,30503-0191,30503,1,0,0,0,1,0,0,0, 
8401300069,HSC, , , , , ,LOUDERMILK BOARDING HOUSE,LOUDERMILK BOARDING HOUSE, , ,271 FOREACRE ST,CORNELIA,GA,30531,30531, , , , , ,7067782001, , , , , , , , , , , , , , , ,-83.52411,34.51165,3,5,3,13,137,271 FOREACRE ST,CORNELIA,GA,30531,30531,0,0,0,0,1,0,0,0, 
8401300070,HSC, , , ,140801668, ,JULIETTE GORDON LOW BIRTHPLACE,JULIETTE GORDON LOW BIRTHPLACE, , ,10 EAST OGLETHORPE AVENUE,SAVANNAH,GA,31401-3707,31401, , , , , ,9122334501,HTTP://WWW.JULIETTEGORDONLOWBIRTHPLACE.ORG/, , , , , , , , , , , , , , ,-81.0925,32.07686,3,5,1,13,051,10 EAST OGLETHORPE AVENUE,SAVANNAH,GA,31401-3707,31401,0,0,1,0,0,0,0,0, 
8401300071,HSC, , , , , ,FORT MORRIS HISTORIC SITE,FORT MORRIS HISTORIC SITE, , ,2559 FORT MORRIS RD,MIDWAY,GA,31320,31320, , , , , ,9128845999, , , , , , , , , , , , , , , ,-81.28107,31.76442,3,5,4,13,179,2559 FORT MORRIS RD,MIDWAY,GA,31320,31320,0,0,0,0,1,0,0,0, 
8401300074,HSC, , , , , ,GEORGIA'S OLD CAPITAL MUSEUM SOCIETY,GEORGIA'S OLD CAPITAL MUSEUM SOCIETY, , ,201 E GREENE ST,MILLEDGEVILLE,GA,31061,31061, , , , , ,4784531803,HTTP://OLDCAPITALMUSEUM.ORG, , , , , , , , , , , , , , ,-83.2244,33.07864,3,5,3,13,009,201 E GREENE ST,MILLEDGEVILLE,GA,31061,31061,0,0,0,0,1,0,0,0, 
8401300076,HSC, , , , , ,HEARD COUNTY HISTORIC MUSEUM,HEARD COUNTY HISTORIC MUSEUM, , ,161 SHADY ST,FRANKLIN,GA,30217,30217, , , , , ,7066756507,HTTP://WWW.HEARDHISTORY.COM, , , , , , , , , , , , , , ,-85.09876,33.27889,3,5,4,13,149,161 SHADY ST,FRANKLIN,GA,30217,30217,0,0,0,0,1,0,0,0, 
8401300080,HSC,581861601, , , ,623110,FLANNERY O'CONNOR CHILDHOOD HOME,THE FLANNERY O CONNOR HOME FOUNDATION INC, , ,207 E CHARLTON ST,SAVANNAH,GA,31401,31401, , , , , ,9122336014,HTTP://WWW.FLANNERYOCONNORHOME.ORG,THE FLANNERY O CONNOR HOME FOUNDATION INC,201406,3,79994,64753,207 E CHARLTON ST,SAVANNAH,GA,31401-4605,199004, , , , ,-81.09143,32.07244,3,5,1,13,051,207 E CHARLTON ST,SAVANNAH,GA,31401-4605,31401,1,0,0,0,1,0,0,0, 
8401300089,HSC, , , , , ,HERNDON HOME,HERNDON HOME, , ,587 UNIVERSITY PL NW,ATLANTA,GA,30314,30314, , , , , ,4045819813, , , , , , , , , , , , , , , ,-84.40676,33.75595,3,5,1,13,121,587 UNIVERSITY PL NW,ATLANTA,GA,30314,30314,0,0,0,0,1,0,0,0, 
